Ticket,A_Utility,A_Cost,Sup
21 34 69 169,553.8378378378378,57.891891891891895, 148
21 133 169 197,553.8378378378378,57.898648648648646, 148
21 34 156 197,553.8378378378378,57.932432432432435, 148
146 157 169,553.8378378378378,57.932432432432435, 148
23 151 164,553.8378378378378,57.939189189189186, 148
21 39 60 168,553.8378378378378,57.9527027027027, 148
140 197,553.8378378378378,57.95945945945946, 148
30 182,553.8378378378378,57.96621621621622, 148
7 14,553.8378378378378,57.972972972972975, 148
39 52 93,553.8378378378378,57.979729729729726, 148
175 195,553.8378378378378,57.979729729729726, 148
21 94 169,553.8378378378378,57.986486486486484, 148
21 52 182,553.8378378378378,58.0, 148
21 39 133 146,553.8378378378378,58.0, 148
21 104,553.8378378378378,58.00675675675676, 148
39 69 99,553.8378378378378,58.00675675675676, 148
39 139 146,553.8378378378378,58.020270270270274, 148
23 59 69,553.8378378378378,58.020270270270274, 148
23 69 106,553.8378378378378,58.027027027027025, 148
55 146,553.8378378378378,58.04054054054054, 148
36 39 169,553.8378378378378,58.0472972972973, 148
39 74 151,553.8378378378378,58.060810810810814, 148
169 174 197,553.8378378378378,58.07432432432432, 148
39 93 190,553.8378378378378,58.07432432432432, 148
14 52,553.8378378378378,58.08108108108108, 148
24 39,553.8378378378378,58.08108108108108, 148
21 182 190,553.8378378378378,58.0945945945946, 148
31 197,553.8378378378378,58.0945945945946, 148
34 69 157,553.8378378378378,58.0945945945946, 148
133 157 197,553.8378378378378,58.101351351351354, 148
21 88 196,553.8378378378378,58.108108108108105, 148
152 197,553.8378378378378,58.108108108108105, 148
157 168 169,553.8378378378378,58.12162162162162, 148
21 30 197,553.8378378378378,58.12162162162162, 148
59 164 197,553.8378378378378,58.12162162162162, 148
83 157,553.8378378378378,58.12837837837838, 148
106 164 197,553.8378378378378,58.13513513513514, 148
23 39 74,553.8378378378378,58.13513513513514, 148
133 162,553.8378378378378,58.13513513513514, 148
20 23 146,553.8378378378378,58.148648648648646, 148
20 75,553.8378378378378,58.148648648648646, 148
23 88 156,553.8378378378378,58.1554054054054, 148
39 82 97,553.8378378378378,58.16216216216216, 148
34 49 164,553.8378378378378,58.16216216216216, 148
156 169 174,553.8378378378378,58.16216216216216, 148
20 59 197,553.8378378378378,58.16216216216216, 148
20 106 197,553.8378378378378,58.16891891891892, 148
164 168 190,553.8378378378378,58.17567567567568, 148
14 190,553.8378378378378,58.17567567567568, 148
20 39 157,553.8378378378378,58.182432432432435, 148
34 163,553.8378378378378,58.182432432432435, 148
21 47 196,553.8378378378378,58.189189189189186, 148
23 52 169,553.8378378378378,58.189189189189186, 148
34 74 197,553.8378378378378,58.189189189189186, 148
23 133 182,553.8378378378378,58.2027027027027, 148
69 151 164,553.8378378378378,58.20945945945946, 148
93 133 168,553.8378378378378,58.21621621621622, 148
27 169,553.8378378378378,58.21621621621622, 148
34 81 169,553.8378378378378,58.229729729729726, 148
20 151 168,553.8378378378378,58.229729729729726, 148
39 60 97,553.8378378378378,58.229729729729726, 148
23 47 156,553.8378378378378,58.236486486486484, 148
30 82,553.8378378378378,58.24324324324324, 148
39 54 164,553.8378378378378,58.24324324324324, 148
20 88 169,553.8378378378378,58.25675675675676, 148
59 69 168,553.8378378378378,58.270270270270274, 148
21 52 82,553.8378378378378,58.277027027027025, 148
23 169 190,553.8378378378378,58.28378378378378, 148
20 69 146,553.8378378378378,58.28378378378378, 148
155 168,553.8378378378378,58.28378378378378, 148
86 197,553.8378378378378,58.29054054054054, 148
39 52 53,553.8378378378378,58.2972972972973, 148
33 195,553.8378378378378,58.304054054054056, 148
39 156 174,553.8378378378378,58.304054054054056, 148
30 60,553.8378378378378,58.310810810810814, 148
39 104,553.8378378378378,58.317567567567565, 148
20 47 169,553.8378378378378,58.33783783783784, 148
163 164,553.8378378378378,58.33783783783784, 148
21 52 60,553.8378378378378,58.3445945945946, 148
168 182 196,553.8378378378378,58.36486486486486, 148
9 21 168,553.8378378378378,58.37162162162162, 148
21 82 190,553.8378378378378,58.37162162162162, 148
29 97,553.8378378378378,58.391891891891895, 148
39 53 190,553.8378378378378,58.391891891891895, 148
39 69 83,553.8378378378378,58.41216216216216, 148
21 49 91,553.8378378378378,58.41216216216216, 148
81 88,553.8378378378378,58.41891891891892, 148
39 88 91,553.8378378378378,58.41891891891892, 148
21 88 157,553.8378378378378,58.41891891891892, 148
69 88 156,553.8378378378378,58.42567567567568, 148
23 69 93,553.8378378378378,58.42567567567568, 148
21 39 75,553.8378378378378,58.439189189189186, 148
21 60 190,553.8378378378378,58.439189189189186, 148
79 169,553.8378378378378,58.45945945945946, 148
21 97 151,553.8378378378378,58.46621621621622, 148
20 40,553.8378378378378,58.46621621621622, 148
68 97,553.8378378378378,58.46621621621622, 148
39 153 169,553.8378378378378,58.46621621621622, 148
69 133 182,553.8378378378378,58.472972972972975, 148
21 168 169 182,553.8378378378378,58.472972972972975, 148
34 36 133,553.8378378378378,58.479729729729726, 148
23 82 133,553.8378378378378,58.479729729729726, 148
146 168 182,553.8378378378378,58.486486486486484, 148
39 151 195,553.8378378378378,58.49324324324324, 148
39 47 91,553.8378378378378,58.5, 148
47 81,553.8378378378378,58.5, 148
21 47 157,553.8378378378378,58.5, 148
151 156 197,553.8378378378378,58.527027027027025, 148
36 118,553.8378378378378,58.53378378378378, 148
23 60 133,553.8378378378378,58.5472972972973, 148
69 169 190,553.8378378378378,58.554054054054056, 148
36 115,553.8378378378378,58.560810810810814, 148
20 93 197,553.8378378378378,58.567567567567565, 148
23 39 195,553.8378378378378,58.567567567567565, 148
97 175,553.8378378378378,58.57432432432432, 148
21 81 146,553.8378378378378,58.58108108108108, 148
82 164 168,553.8378378378378,58.58783783783784, 148
39 94 169,553.8378378378378,58.608108108108105, 148
39 52 182,553.8378378378378,58.62162162162162, 148
34 195 197,553.8378378378378,58.62162162162162, 148
168 186,553.8378378378378,58.62162162162162, 148
23 36 168,553.8378378378378,58.62837837837838, 148
20 185,553.8378378378378,58.66216216216216, 148
133 156 195,553.8378378378378,58.67567567567568, 148
146 151 156,553.8378378378378,58.682432432432435, 148
9 39 168,553.8378378378378,58.682432432432435, 148
39 69 168 169,553.8378378378378,58.689189189189186, 148
21 168 174,553.8378378378378,58.689189189189186, 148
133 164 196,553.8378378378378,58.695945945945944, 148
34 140,553.8378378378378,58.70945945945946, 148
90 168,553.8378378378378,58.70945945945946, 148
53 69 156,553.8378378378378,58.70945945945946, 148
39 182 190,553.8378378378378,58.71621621621622, 148
169 190 196,553.8378378378378,58.71621621621622, 148
60 164 168,553.8378378378378,58.722972972972975, 148
34 59 106,553.8378378378378,58.722972972972975, 148
21 49 196,553.8378378378378,58.722972972972975, 148
39 88 196,553.8378378378378,58.729729729729726, 148
10 36,553.8378378378378,58.736486486486484, 148
21 34 39 133,553.8378378378378,58.736486486486484, 148
23 53 69,553.8378378378378,58.74324324324324, 148
21 39 59 197,553.8378378378378,58.74324324324324, 148
21 39 106 197,553.8378378378378,58.75, 148
69 82 133,553.8378378378378,58.75, 148
34 39 139,553.8378378378378,58.75675675675676, 148
21 39 40,553.8378378378378,58.75675675675676, 148
23 49 156,553.8378378378378,58.770270270270274, 148
74 139,553.8378378378378,58.78378378378378, 148
57 168,553.8378378378378,58.78378378378378, 148
21 133 164 169,553.8378378378378,58.804054054054056, 148
39 47 196,553.8378378378378,58.810810810810814, 148
21 39 151 168,553.8378378378378,58.810810810810814, 148
21 34 156 164,553.8378378378378,58.83783783783784, 148
21 39 88 169,553.8378378378378,58.83783783783784, 148
31 34,553.8378378378378,58.8445945945946, 148
53 133 168,553.8378378378378,58.851351351351354, 148
34 152,553.8378378378378,58.858108108108105, 148
23 162,553.8378378378378,58.86486486486486, 148
21 39 69 146,553.8378378378378,58.86486486486486, 148
140 164,553.8378378378378,58.86486486486486, 148
20 49 169,553.8378378378378,58.87162162162162, 148
21 30 34,553.8378378378378,58.87162162162162, 148
34 118 169,553.8378378378378,58.87837837837838, 148
75 146,553.8378378378378,58.87837837837838, 148
129 190,537.780303030303,58.878787878787875, 132
21 23 39 168,553.8378378378378,58.88513513513514, 148
20 53 197,553.8378378378378,58.88513513513514, 148
33 97,553.8378378378378,58.898648648648646, 148
39 52 82,553.8378378378378,58.898648648648646, 148
34 115 169,553.8378378378378,58.9054054054054, 148
20 34 59,553.8378378378378,58.91216216216216, 148
21 39 47 169,553.8378378378378,58.91891891891892, 148
20 34 106,553.8378378378378,58.91891891891892, 148
82 146 169,553.8378378378378,58.91891891891892, 148
93 164 197,553.8378378378378,58.932432432432435, 148
164 195 197,553.8378378378378,58.932432432432435, 148
23 91 197,553.8378378378378,58.939189189189186, 148
21 34 168 197,553.8378378378378,58.939189189189186, 148
21 39 185,553.8378378378378,58.9527027027027, 148
39 52 60,553.8378378378378,58.96621621621622, 148
36 99,553.8378378378378,58.972972972972975, 148
34 68 156,553.8378378378378,58.979729729729726, 148
21 133 156 168,553.8378378378378,58.99324324324324, 148
39 82 190,553.8378378378378,58.99324324324324, 148
69 162,553.8378378378378,59.0, 148
31 164,553.8378378378378,59.0, 148
133 157 164,553.8378378378378,59.00675675675676, 148
34 88 133,553.8378378378378,59.013513513513516, 148
152 164,553.8378378378378,59.013513513513516, 148
7 29,553.8378378378378,59.020270270270274, 148
21 30 164,553.8378378378378,59.027027027027025, 148
39 49 91,553.8378378378378,59.03378378378378, 148
21 49 157,553.8378378378378,59.03378378378378, 148
49 81,553.8378378378378,59.03378378378378, 148
34 86,553.8378378378378,59.04054054054054, 148
39 88 157,553.8378378378378,59.04054054054054, 148
82 133 156,553.8378378378378,59.0472972972973, 148
60 146 169,553.8378378378378,59.054054054054056, 148
133 169 175,553.8378378378378,59.054054054054056, 148
39 60 190,553.8378378378378,59.060810810810814, 148
91 169 197,553.8378378378378,59.060810810810814, 148
23 69 182,553.8378378378378,59.067567567567565, 148
88 118,553.8378378378378,59.067567567567565, 148
20 59 164,553.8378378378378,59.067567567567565, 148
20 106 164,553.8378378378378,59.07432432432432, 148
34 156 175,553.8378378378378,59.08783783783784, 148
21 54 133,553.8378378378378,59.08783783783784, 148
39 97 151,553.8378378378378,59.08783783783784, 148
7 68,553.8378378378378,59.0945945945946, 148
21 29 59,553.8378378378378,59.0945945945946, 148
34 74 164,553.8378378378378,59.0945945945946, 148
88 115,553.8378378378378,59.0945945945946, 148
34 47 133,553.8378378378378,59.0945945945946, 148
21 29 106,553.8378378378378,59.101351351351354, 148
20 21 36,553.8378378378378,59.12162162162162, 148
34 59 93,553.8378378378378,59.12162162162162, 148
39 47 157,553.8378378378378,59.12162162162162, 148
29 52,553.8378378378378,59.12837837837838, 148
20 91 156,553.8378378378378,59.12837837837838, 148
34 93 106,553.8378378378378,59.12837837837838, 148
21 162 169,553.8378378378378,59.13513513513514, 148
39 133 169 197,553.8378378378378,59.141891891891895, 148
21 39 93 197,553.8378378378378,59.148648648648646, 148
47 118,553.8378378378378,59.148648648648646, 148
9 169 197,553.8378378378378,59.1554054054054, 148
23 88 168,553.8378378378378,59.16216216216216, 148
23 39 97,553.8378378378378,59.16216216216216, 148
21 59 68,553.8378378378378,59.16891891891892, 148
21 55 156,553.8378378378378,59.16891891891892, 148
30 151,553.8378378378378,59.16891891891892, 148
47 115,553.8378378378378,59.17567567567568, 148
21 68 106,553.8378378378378,59.17567567567568, 148
60 133 156,553.8378378378378,59.182432432432435, 148
40 146,553.8378378378378,59.195945945945944, 148
86 164,553.8378378378378,59.195945945945944, 148
52 68,553.8378378378378,59.2027027027027, 148
21 52 151,553.8378378378378,59.2027027027027, 148
39 81 146,553.8378378378378,59.2027027027027, 148
7 175,553.8378378378378,59.2027027027027, 148
69 91 197,553.8378378378378,59.20945945945946, 148
20 182 197,553.8378378378378,59.20945945945946, 148
139 195,553.8378378378378,59.21621621621622, 148
34 97 197,553.8378378378378,59.21621621621622, 148
29 190,553.8378378378378,59.222972972972975, 148
21 37,553.8378378378378,59.222972972972975, 148
21 118 146,553.8378378378378,59.229729729729726, 148
23 47 168,553.8378378378378,59.24324324324324, 148
23 196 197,553.8378378378378,59.25, 148
21 164 168 197,553.8378378378378,59.25, 148
21 115 146,553.8378378378378,59.25675675675676, 148
20 153,553.8378378378378,59.263513513513516, 148
10 88,553.8378378378378,59.270270270270274, 148
21 59 175,553.8378378378378,59.277027027027025, 148
21 106 175,553.8378378378378,59.28378378378378, 148
21 151 190,553.8378378378378,59.2972972972973, 148
68 190,553.8378378378378,59.2972972972973, 148
133 173,553.8378378378378,59.310810810810814, 148
39 168 174,553.8378378378378,59.310810810810814, 148
52 175,553.8378378378378,59.310810810810814, 148
34 99 169,553.8378378378378,59.317567567567565, 148
20 34 93,553.8378378378378,59.317567567567565, 148
34 36 69,553.8378378378378,59.3445945945946, 148
23 69 82,553.8378378378378,59.3445945945946, 148
39 49 196,553.8378378378378,59.3445945945946, 148
21 74 91,553.8378378378378,59.3445945945946, 148
10 47,553.8378378378378,59.351351351351354, 148
21 23 169 197,553.8378378378378,59.358108108108105, 148
36 83,553.8378378378378,59.37837837837838, 148
146 185,553.8378378378378,59.391891891891895, 148
59 106 169,553.8378378378378,59.391891891891895, 148
175 190,553.8378378378378,59.4054054054054, 148
23 133 151,553.8378378378378,59.4054054054054, 148
20 94,553.8378378378378,59.4054054054054, 148
1 197,553.8378378378378,59.41216216216216, 148
23 60 69,553.8378378378378,59.41216216216216, 148
69 88 168,553.8378378378378,59.432432432432435, 148
20 36 39,553.8378378378378,59.432432432432435, 148
151 156 164,553.8378378378378,59.432432432432435, 148
34 53 59,553.8378378378378,59.439189189189186, 148
20 156 196,553.8378378378378,59.439189189189186, 148
129 68,537.780303030303,59.43939393939394, 132
34 53 106,553.8378378378378,59.445945945945944, 148
21 39 49 169,553.8378378378378,59.4527027027027, 148
21 39 53 197,553.8378378378378,59.46621621621622, 148
20 93 164,553.8378378378378,59.472972972972975, 148
20 82 197,553.8378378378378,59.486486486486484, 148
21 29 93,553.8378378378378,59.5, 148
88 99,553.8378378378378,59.50675675675676, 148
69 196 197,553.8378378378378,59.520270270270274, 148
34 164 195,553.8378378378378,59.527027027027025, 148
7 33,553.8378378378378,59.527027027027025, 148
37 39,553.8378378378378,59.53378378378378, 148
151 168 197,553.8378378378378,59.53378378378378, 148
59 146 156,553.8378378378378,59.5472972972973, 148
21 39 153,553.8378378378378,59.554054054054056, 148
20 60 197,553.8378378378378,59.554054054054056, 148
106 146 156,553.8378378378378,59.560810810810814, 148
23 157 197,553.8378378378378,59.560810810810814, 148
53 164 197,553.8378378378378,59.567567567567565, 148
21 68 93,553.8378378378378,59.57432432432432, 148
59 133 197,553.8378378378378,59.58783783783784, 148
47 99,553.8378378378378,59.58783783783784, 148
21 33 59,553.8378378378378,59.601351351351354, 148
21 34 39 69,553.8378378378378,59.601351351351354, 148
106 133 197,553.8378378378378,59.601351351351354, 148
21 33 106,553.8378378378378,59.608108108108105, 148
36 156 169,553.8378378378378,59.61486486486486, 148
21 27,553.8378378378378,59.61486486486486, 148
34 49 133,553.8378378378378,59.62837837837838, 148
21 69 169 197,553.8378378378378,59.62837837837838, 148
20 34 53,553.8378378378378,59.63513513513514, 148
33 52,553.8378378378378,59.63513513513514, 148
21 39 59 164,553.8378378378378,59.648648648648646, 148
24 156,553.8378378378378,59.648648648648646, 148
21 39 106 164,553.8378378378378,59.6554054054054, 148
21 74 196,553.8378378378378,59.6554054054054, 148
39 49 157,553.8378378378378,59.6554054054054, 148
20 21 88,553.8378378378378,59.6554054054054, 148
21 99 146,553.8378378378378,59.66891891891892, 148
21 36 88,553.8378378378378,59.66891891891892, 148
59 174,553.8378378378378,59.66891891891892, 148
54 91,553.8378378378378,59.66891891891892, 148
69 133 151,553.8378378378378,59.67567567567568, 148
106 174,553.8378378378378,59.67567567567568, 148
49 118,553.8378378378378,59.682432432432435, 148
21 93 175,553.8378378378378,59.682432432432435, 148
133 168 195,553.8378378378378,59.682432432432435, 148
23 34 91,553.8378378378378,59.689189189189186, 148
146 151 168,553.8378378378378,59.689189189189186, 148
21 39 94,553.8378378378378,59.695945945945944, 148
23 74 156,553.8378378378378,59.7027027027027, 148
21 39 91 156,553.8378378378378,59.70945945945946, 148
49 115,553.8378378378378,59.70945945945946, 148
39 54 133,553.8378378378378,59.70945945945946, 148
9 54,553.8378378378378,59.71621621621622, 148
39 168 169 182,553.8378378378378,59.71621621621622, 148
53 69 168,553.8378378378378,59.71621621621622, 148
34 83 169,553.8378378378378,59.722972972972975, 148
33 190,553.8378378378378,59.729729729729726, 148
20 21 47,553.8378378378378,59.736486486486484, 148
20 156 157,553.8378378378378,59.75, 148
21 36 47,553.8378378378378,59.75, 148
39 162 169,553.8378378378378,59.75675675675676, 148
34 91 146,553.8378378378378,59.75675675675676, 148
34 59 182,553.8378378378378,59.763513513513516, 148
34 106 182,553.8378378378378,59.770270270270274, 148
21 91 195,553.8378378378378,59.777027027027025, 148
23 49 168,553.8378378378378,59.777027027027025, 148
39 59 68,553.8378378378378,59.79054054054054, 148
21 39 182 197,553.8378378378378,59.79054054054054, 148
59 93 169,553.8378378378378,59.79054054054054, 148
39 55 156,553.8378378378378,59.79054054054054, 148
21 169 196 197,553.8378378378378,59.79054054054054, 148
20 53 164,553.8378378378378,59.79054054054054, 148
39 68 106,553.8378378378378,59.7972972972973, 148
20 74 169,553.8378378378378,59.804054054054056, 148
133 163,553.8378378378378,59.804054054054056, 148
97 139,553.8378378378378,59.810810810810814, 148
21 23 54,553.8378378378378,59.817567567567565, 148
21 29 53,553.8378378378378,59.817567567567565, 148
39 52 151,553.8378378378378,59.82432432432432, 148
69 157 197,553.8378378378378,59.83108108108108, 148
23 91 164,553.8378378378378,59.8445945945946, 148
34 53 93,553.8378378378378,59.8445945945946, 148
21 34 164 168,553.8378378378378,59.8445945945946, 148
39 118 146,553.8378378378378,59.851351351351354, 148
21 79,553.8378378378378,59.858108108108105, 148
34 69 88,553.8378378378378,59.87837837837838, 148
39 115 146,553.8378378378378,59.87837837837838, 148
21 156 169 196,553.8378378378378,59.87837837837838, 148
104 156,553.8378378378378,59.88513513513514, 148
10 49,553.8378378378378,59.88513513513514, 148
21 53 68,553.8378378378378,59.891891891891895, 148
133 146 182,553.8378378378378,59.891891891891895, 148
23 39 52,553.8378378378378,59.898648648648646, 148
39 59 175,553.8378378378378,59.898648648648646, 148
9 34 169,553.8378378378378,59.9054054054054, 148
39 106 175,553.8378378378378,59.9054054054054, 148
83 88,553.8378378378378,59.91216216216216, 148
39 151 190,553.8378378378378,59.91891891891892, 148
27 39,553.8378378378378,59.92567567567568, 148
34 39 81,553.8378378378378,59.939189189189186, 148
21 54 69,553.8378378378378,59.9527027027027, 148
34 52 197,553.8378378378378,59.9527027027027, 148
34 47 69,553.8378378378378,59.95945945945946, 148
20 34 182,553.8378378378378,59.95945945945946, 148
20 39 88,553.8378378378378,59.96621621621622, 148
21 74 157,553.8378378378378,59.96621621621622, 148
74 81,553.8378378378378,59.96621621621622, 148
91 164 169,553.8378378378378,59.96621621621622, 148
39 74 91,553.8378378378378,59.96621621621622, 148
69 74 156,553.8378378378378,59.972972972972975, 148
54 196,553.8378378378378,59.979729729729726, 148
34 68 168,553.8378378378378,59.986486486486484, 148
47 83,553.8378378378378,59.99324324324324, 148
23 39 190,553.8378378378378,59.99324324324324, 148
146 153,553.8378378378378,59.99324324324324, 148
21 53 175,553.8378378378378,60.0, 148
23 34 196,553.8378378378378,60.0, 148
21 33 93,553.8378378378378,60.00675675675676, 148
21 75 156,553.8378378378378,60.00675675675676, 148
21 39 156 196,553.8378378378378,60.020270270270274, 148
23 173,553.8378378378378,60.04054054054054, 148
34 59 82,553.8378378378378,60.04054054054054, 148
34 190 197,553.8378378378378,60.0472972972973, 148
20 39 47,553.8378378378378,60.0472972972973, 148
39 133 164 169,553.8378378378378,60.0472972972973, 148
60 69 156,553.8378378378378,60.0472972972973, 148
34 82 106,553.8378378378378,60.0472972972973, 148
82 133 168,553.8378378378378,60.054054054054056, 148
21 39 93 164,553.8378378378378,60.054054054054056, 148
9 164 169,553.8378378378378,60.060810810810814, 148
34 146 196,553.8378378378378,60.067567567567565, 148
21 39 82 197,553.8378378378378,60.067567567567565, 148
93 174,553.8378378378378,60.07432432432432, 148
21 83 146,553.8378378378378,60.07432432432432, 148
156 157 196,553.8378378378378,60.08108108108108, 148
21 195 196,553.8378378378378,60.08783783783784, 148
34 168 175,553.8378378378378,60.0945945945946, 148
133 156 190,553.8378378378378,60.101351351351354, 148
34 59 60,553.8378378378378,60.108108108108105, 148
21 23 34 169,553.8378378378378,60.108108108108105, 148
20 164 182,553.8378378378378,60.11486486486486, 148
69 91 164,553.8378378378378,60.11486486486486, 148
34 60 106,553.8378378378378,60.11486486486486, 148
49 99,553.8378378378378,60.12162162162162, 148
34 97 164,553.8378378378378,60.12162162162162, 148
23 156 195,553.8378378378378,60.13513513513514, 148
94 146,553.8378378378378,60.13513513513514, 148
20 91 168,553.8378378378378,60.13513513513514, 148
21 39 60 197,553.8378378378378,60.13513513513514, 148
21 29 182,553.8378378378378,60.141891891891895, 148
91 156 168,553.8378378378378,60.1554054054054, 148
23 164 196,553.8378378378378,60.1554054054054, 148
1 34,553.8378378378378,60.16216216216216, 148
39 79,553.8378378378378,60.16891891891892, 148
34 93 182,553.8378378378378,60.16891891891892, 148
21 34 146 169,553.8378378378378,60.17567567567568, 148
21 55 168,553.8378378378378,60.17567567567568, 148
69 173,553.8378378378378,60.17567567567568, 148
168 169 174,553.8378378378378,60.17567567567568, 148
60 133 168,553.8378378378378,60.189189189189186, 148
21 156 157 169,553.8378378378378,60.189189189189186, 148
39 68 93,553.8378378378378,60.195945945945944, 148
93 106 169,553.8378378378378,60.2027027027027, 148
21 68 182,553.8378378378378,60.21621621621622, 148
14 29,553.8378378378378,60.222972972972975, 148
20 169 195,553.8378378378378,60.236486486486484, 148
20 34 82,553.8378378378378,60.236486486486484, 148
39 133 156 168,553.8378378378378,60.236486486486484, 148
9 156 168,553.8378378378378,60.25, 148
21 23 164 169,553.8378378378378,60.263513513513516, 148
20 21 49,553.8378378378378,60.270270270270274, 148
23 69 151,553.8378378378378,60.270270270270274, 148
39 74 196,553.8378378378378,60.277027027027025, 148
21 36 49,553.8378378378378,60.28378378378378, 148
21 47 88,553.8378378378378,60.28378378378378, 148
39 99 146,553.8378378378378,60.29054054054054, 148
54 157,553.8378378378378,60.29054054054054, 148
133 139 169,553.8378378378378,60.29054054054054, 148
156 164 168 169,553.8378378378378,60.2972972972973, 148
14 68,553.8378378378378,60.2972972972973, 148
157 169 197,553.8378378378378,60.304054054054056, 148
20 34 60,553.8378378378378,60.304054054054056, 148
21 34 133 156,553.8378378378378,60.304054054054056, 148
23 59 146,553.8378378378378,60.304054054054056, 148
39 93 175,553.8378378378378,60.304054054054056, 148
129 139,537.780303030303,60.31060606060606, 132
23 106 146,553.8378378378378,60.310810810810814, 148
21 169 173,553.8378378378378,60.310810810810814, 148
23 34 157,553.8378378378378,60.310810810810814, 148
1 164,553.8378378378378,60.317567567567565, 148
21 40 156,553.8378378378378,60.32432432432432, 148
21 33 53,553.8378378378378,60.32432432432432, 148
21 175 182,553.8378378378378,60.32432432432432, 148
34 139 156,553.8378378378378,60.32432432432432, 148
23 29 169,553.8378378378378,60.33108108108108, 148
21 39 156 157,553.8378378378378,60.33108108108108, 148
133 140,553.8378378378378,60.33108108108108, 148
164 190 197,553.8378378378378,60.358108108108105, 148
93 146 156,553.8378378378378,60.358108108108105, 148
21 91 97,553.8378378378378,60.37162162162162, 148
21 39 53 164,553.8378378378378,60.37162162162162, 148
34 146 157,553.8378378378378,60.37837837837838, 148
21 39 74 169,553.8378378378378,60.38513513513514, 148
53 174,553.8378378378378,60.391891891891895, 148
20 82 164,553.8378378378378,60.391891891891895, 148
81 195,553.8378378378378,60.398648648648646, 148
21 157 195,553.8378378378378,60.398648648648646, 148
93 133 197,553.8378378378378,60.398648648648646, 148
39 91 195,553.8378378378378,60.398648648648646, 148
23 68 169,553.8378378378378,60.4054054054054, 148
69 156 195,553.8378378378378,60.4054054054054, 148
14 175,553.8378378378378,60.4054054054054, 148
164 168 175,553.8378378378378,60.4054054054054, 148
20 151 197,553.8378378378378,60.41216216216216, 148
21 29 82,553.8378378378378,60.41891891891892, 148
156 182 195,553.8378378378378,60.42567567567568, 148
69 164 196,553.8378378378378,60.42567567567568, 148
59 169 182,553.8378378378378,60.432432432432435, 148
151 164 168,553.8378378378378,60.439189189189186, 148
7 139,553.8378378378378,60.439189189189186, 148
34 82 93,553.8378378378378,60.445945945945944, 148
20 168 196,553.8378378378378,60.445945945945944, 148
106 169 182,553.8378378378378,60.445945945945944, 148
59 69 197,553.8378378378378,60.4527027027027, 148
21 23 156 168,553.8378378378378,60.4527027027027, 148
20 60 164,553.8378378378378,60.45945945945946, 148
155 197,553.8378378378378,60.46621621621622, 148
31 133,553.8378378378378,60.46621621621622, 148
23 157 164,553.8378378378378,60.46621621621622, 148
133 152,553.8378378378378,60.479729729729726, 148
21 29 60,553.8378378378378,60.486486486486484, 148
34 53 182,553.8378378378378,60.486486486486484, 148
21 30 133,553.8378378378378,60.49324324324324, 148
21 68 82,553.8378378378378,60.49324324324324, 148
39 164 168 197,553.8378378378378,60.49324324324324, 148
59 133 164,553.8378378378378,60.49324324324324, 148
34 49 69,553.8378378378378,60.49324324324324, 148
106 133 164,553.8378378378378,60.50675675675676, 148
21 59 139,553.8378378378378,60.513513513513516, 148
144 169,553.8378378378378,60.513513513513516, 148
23 169 175,553.8378378378378,60.513513513513516, 148
34 60 93,553.8378378378378,60.513513513513516, 148
39 53 68,553.8378378378378,60.513513513513516, 148
21 156 185,553.8378378378378,60.520270270270274, 148
21 106 139,553.8378378378378,60.520270270270274, 148
49 83,553.8378378378378,60.527027027027025, 148
20 59 133,553.8378378378378,60.53378378378378, 148
21 69 164 169,553.8378378378378,60.53378378378378, 148
23 163,553.8378378378378,60.53378378378378, 148
20 106 133,553.8378378378378,60.54054054054054, 148
52 139,553.8378378378378,60.5472972972973, 148
9 21 197,553.8378378378378,60.554054054054056, 148
59 146 168,553.8378378378378,60.554054054054056, 148
20 162,553.8378378378378,60.554054054054056, 148
21 60 68,553.8378378378378,60.560810810810814, 148
34 74 133,553.8378378378378,60.560810810810814, 148
106 146 168,553.8378378378378,60.567567567567565, 148
39 54 69,553.8378378378378,60.57432432432432, 148
20 39 49,553.8378378378378,60.58108108108108, 148
69 106 146,553.8378378378378,60.58108108108108, 148
34 39 118,553.8378378378378,60.58783783783784, 148
39 74 157,553.8378378378378,60.58783783783784, 148
21 82 175,553.8378378378378,60.601351351351354, 148
34 39 115,553.8378378378378,60.61486486486486, 148
74 118,553.8378378378378,60.61486486486486, 148
129 29,537.780303030303,60.621212121212125, 132
39 53 175,553.8378378378378,60.62162162162162, 148
36 168 169,553.8378378378378,60.62162162162162, 148
39 75 156,553.8378378378378,60.62837837837838, 148
139 190,553.8378378378378,60.641891891891895, 148
74 115,553.8378378378378,60.641891891891895, 148
21 33 182,553.8378378378378,60.648648648648646, 148
24 168,553.8378378378378,60.6554054054054, 148
86 133,553.8378378378378,60.66216216216216, 148
21 60 175,553.8378378378378,60.66891891891892, 148
69 163,553.8378378378378,60.66891891891892, 148
146 182 197,553.8378378378378,60.66891891891892, 148
21 97 196,553.8378378378378,60.682432432432435, 148
88 156 169,553.8378378378378,60.682432432432435, 148
39 83 146,553.8378378378378,60.695945945945944, 148
21 39 164 182,553.8378378378378,60.695945945945944, 148
39 195 196,553.8378378378378,60.70945945945946, 148
23 93 146,553.8378378378378,60.70945945945946, 148
59 82 169,553.8378378378378,60.70945945945946, 148
23 74 168,553.8378378378378,60.70945945945946, 148
174 182,553.8378378378378,60.71621621621622, 148
